Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_stc,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist
2019-04-15,48.62665479164498,48.9376431025093,48.487076036846325,48.78582000732422,70146400,0.0,0.0,1247903770.184563,2515106800,0.12190392738505666,11364679.615917694,78.5875826229224,0.11875116764676158,0.1250381253082544,82314.90866112406,1149.7432555302967,47.79564619905889,0.7944907049952298,47.432540321350096,49.78306874013985,45.08201190256034,9.911037455996214,0.7878671185500706,0.0,0.0,48.388723318496524,49.11256564992879,47.66488098706422,2.9917810671214626,0.7742977797678453,0.0,0.0,45.19845540627146,49.672262449204375,47.435358927737916,9.431936414586657,0.8018594826792024,1.5887202555561928,1.3217911800653255,1.3433674745533815,-0.02157629448805598,48.16874758402506,46.84078832773062,48.13795527387828,46.81616409381296,43.24796299525932,32.41955240239328,14.198671718012104,1.330740869561814,0.8192083235198517,0.5115325460419622,0.43309008889727396,26.17561269339339,88.9475759948985,-0.9191240310668931,99.5598590932299,98.21640716906855,1.3434519241613572,48.48340525582002,46.30527464050833,47.39433994816417,44.89814802076678,42.17044104386194,39.07464280305285,88.0,4.0,84.0,50.0,71.27078475240535,0.5672623912721607,0.5915408206278828,0.685362161500913,35.85744936003533,63.22592850926561,77.79125250858479,78.22009350950755,-22.2087474914152,3.046061279110738,48.51471359821131,5.56909149022441,-7.71179208219843,-4.537404588707529,-3.174387493490901
2019-04-16,48.842146631940516,49.30984908115432,48.62175969895994,48.79072189331055,102785600,0.0,0.0,1195596730.0142732,2617892400,0.1335063115401269,9813131.569677498,78.42704033452716,0.16966646093924637,0.1437785698853619,137308.57873611207,1149.7432555302967,48.0348130782453,0.7838505727151446,47.58827877044678,49.86419123803807,45.31236630285549,9.565012756900444,0.7641672603815853,0.0,0.0,48.54911487641532,49.25826475714991,47.83996499568069,2.9213709973489492,0.6703497550087483,0.0,0.0,45.19845540627146,49.672262449204375,47.435358927737916,9.401069251765493,0.8029551682864017,1.3171465296506104,1.2759532731206065,1.3298846342668267,-0.053931361146220214,48.35852305094401,47.03244766822228,48.238380907637094,46.96242763451649,43.25533523627205,33.74037996621021,13.333360607768165,1.2981248596040262,0.6998483208729649,0.5982765387310613,0.4278741283303773,25.938607403162237,90.73363103317075,-0.7589750289916992,99.069563081719,98.4545506000486,0.6150124816703908,48.48340525582002,46.7974659095333,47.64043558267666,45.06516925822662,42.42169044946498,39.24238158992597,84.0,4.0,80.0,25.0,71.29984282035002,0.5587377935336689,0.573829747809966,0.6286152564020546,36.07925545928898,58.54948380512696,76.50128369500997,77.50268033105587,-23.498716304990015,2.805438465675614,48.554917960240786,4.896018793405807,-6.907026674796825,-5.011329005925389,-1.8956976688714358
2019-04-17,48.86173277348911,49.80204362242759,48.634003720997036,49.74082565307617,115627200,0.0,0.0,1299103689.297974,2733519600,0.1551173816803851,24105232.40989098,79.04372984976254,0.25478623099357667,0.15789834333954314,2261940.940528371,1149.7432555302967,48.26387140822756,0.8222695055866854,47.77156524658203,50.11978778857829,45.423342704585764,9.831047108778902,0.9193087263398897,0.0,0.0,48.71334149240066,49.4572631198662,47.969419864935084,3.054282891193616,1.1905862948063723,1.0,0.0,45.19845540627146,49.80204362242759,47.50024951434952,9.636670250166258,0.9867021187654066,0.9865862990566713,1.301291357938716,1.3241659790012046,-0.02287462106248861,48.60114987691244,47.24171887911283,48.469526253089256,47.16823489515054,43.62912470915262,34.582221340604775,11.996803241441249,1.2567501205192433,0.6669823570601726,0.5897677634590707,0.4244713098709083,25.87418676712769,112.52320810816757,-0.26152877807616903,99.5745227030407,98.96681304177449,0.6077096612662132,48.88989323525138,47.052129634045585,47.97101143464848,45.29463984605916,42.93862854672772,39.67702968657824,100.0,4.0,96.0,37.50823564509436,76.30285454213984,0.9381057402296715,0.688035308345167,0.617801958927672,37.79643125189844,60.359192424303885,98.33333129459555,84.20862249939685,-1.666668705404442,2.6855814075022337,48.7843971991829,6.217307709069575,-5.192618710167966,-5.0475869467739045,-0.1450317633940612
2019-04-18,49.73837962871072,49.99059738931189,49.5914587291137,49.919586181640625,96783200,0.0,0.0,1361449273.50362,2830302800,0.1335354495450469,23133201.492500722,79.18634344622303,0.2363098177314097,0.16942411129782114,2599436.539028556,1153.8752479002162,48.504240482676025,0.7799564210478359,47.87894172668457,50.406950629364886,45.35093282400426,10.56000325617626,0.9036070547046859,0.0,0.0,48.92009613058473,49.62483812264092,48.215354138528504,2.881196268196224,1.209117707134018,1.0,0.0,45.19845540627146,49.99059738931189,47.59452639779167,10.008871980496606,0.9851817396223707,0.6910345510940241,1.3205737017935064,1.3234475235596652,-0.0028738217661588017,48.80194568634033,47.45033117441031,48.692612395943314,47.37203869414981,44.10890711284075,35.03255006239108,11.569995802920104,1.3247459163413673,0.6617822415559338,0.6629636747854335,0.4222831007563622,25.81562699341242,123.62372672361926,-0.043210220336916905,99.52219135794923,99.46648490200982,0.05570645593940071,49.01845362102955,47.34720040928077,48.182827015155155,45.61595792351298,43.12928139850851,39.75416194135319,100.0,4.0,96.0,56.26647129018872,77.11130525665294,1.0,0.8322811779211134,0.6980487446920822,39.48582497001685,66.19685234223604,98.16110671295414,90.99857390085329,-1.8388932870458612,2.6514939805400175,49.010980274973726,5.071664625498746,-5.254721829770824,-5.0890139233732885,-0.16570790639753508
2019-04-22,49.667363421977804,50.18404323358781,49.54737485673578,50.08364486694336,77758000,0.0,0.0,1414683435.105554,2908060800,0.2387579891109852,21650869.17239634,78.76320126489856,0.06114743448373145,0.16466065266920646,603371.7547179534,1157.667411871389,48.74574505792809,0.7656276166282552,48.04398536682129,50.69232390276786,45.39564683087472,11.024641339498402,0.8850828495747908,0.0,0.0,49.09787334233012,49.83763183498017,48.35811484968002,3.013403401374157,1.1662792887188642,1.0,0.0,45.19845540627146,50.18404323358781,47.69124931992963,10.377132099368572,0.9798622810144153,0.4464892710871146,1.333718980828749,1.325501815013482,0.008217165815266991,48.989271799723305,47.64622893700233,48.90661739148178,47.57289841065303,44.69032385816298,34.764825396203925,10.903631423705429,1.3297272598767182,0.675559181681603,0.6541680781951152,0.42079789396093487,25.681682101844782,115.05606130434884,-0.1250133514404297,99.78275690367741,99.84901798593724,-0.06626108225982819,49.11517654316751,47.58840040903588,48.35178847610169,45.712680845650944,43.22722955131651,39.85211009416119,100.0,8.0,92.0,71.89764802400948,77.85790611182802,1.0,0.9793685800765571,0.8332283554476126,41.137202805294685,65.40938572307661,97.04821503683067,97.84755101479352,-2.9517849631693323,2.719064558178111,49.21419556481706,4.699234839332209,-6.767006636360788,-5.424612465970789,-1.3423941703899995
2019-04-23,50.0591663327629,50.872142925354375,49.92938451013641,50.806026458740234,93292000,0.0,0.0,1494890137.1038592,3001352800,0.30570144815047534,28185376.928041726,78.89610214387807,0.5406972679113761,0.1595775955600563,1601145.9205351742,1157.667411871389,48.97038300382368,0.7833406964872263,48.27343101501465,51.0413540288405,45.5055080011888,11.46768711328985,0.9574902248139129,0.0,0.0,49.28120105278981,50.019980228598584,48.54242187698101,2.998219036980897,1.5319899747317032,1.0,0.0,45.19845540627146,50.872142925354375,48.035299165812916,11.753230296222805,0.9883468262233752,0.4217402050043274,1.3864447938819922,1.337690410787184,0.04875438309480806,49.22985967000326,47.84740110544058,49.19883417106,47.81238937717801,45.66678633554288,37.980081721020944,9.986437860619478,1.299881943815739,0.678238972328977,0.621642971486762,0.42202140532292437,25.632630504110697,137.16668579059203,-0.033673477172854405,100.38902281106104,99.99359530686766,0.39542750419337835,49.45922638905079,48.035299165812916,48.74726277743186,46.05673069153423,43.622698809060154,40.24757935190483,100.0,4.0,96.0,82.8392658465568,80.82395687994783,1.0,1.0,0.9372165859992236,43.611609424445426,71.83290011865897,98.15192974197753,97.78708383058752,-1.8480702580224628,2.836684390764752,49.51179770007409,6.024867233029746,-6.662726166047631,-5.672235205986158,-0.9904909600614733
2019-04-24,50.77663858142369,51.05089392050064,50.7007288883898,50.727664947509766,70162400,0.0,0.0,1435522067.6685436,2931190400,0.3442787086221046,23373461.41038482,78.60702576456774,0.23708580160802287,0.14460522253236832,1237381.290301787,1155.8818644822386,49.15720082597468,0.7400231300495881,48.522833251953124,51.23082241478052,45.81484408912573,11.161710812582836,0.9070975847729372,0.0,0.0,49.45350976782552,50.13866157203446,48.768357963616566,2.7708925308864774,1.4298342147367997,1.0,0.0,45.680851217108504,51.05089392050064,48.365872568804576,11.067042758011219,0.9398088635707311,0.4237499389162865,1.40570319017732,1.3512929666652114,0.05441022351210867,49.437185287475586,48.02766447800856,49.434038905898426,48.028335715721106,46.67632189784784,38.40545396895176,9.661361630709353,1.340393191952022,0.695490177375536,0.644903014576486,0.4237411149001863,25.483936227877038,143.10021930094965,0.4760375976562514,100.51231067492992,99.87964003558137,0.6326706393485466,49.54860188662393,48.124674663386045,48.83663827500499,46.14610618910736,43.75248480541043,40.37736534825511,96.0,20.0,76.0,89.87308948564879,79.57864749269626,0.8760548391569634,0.9586849463856545,0.979351175487404,45.316950931610016,69.11364777173218,91.39512214252332,95.5317556404439,-8.604877857476671,2.9806558263069505,49.76395860162346,5.157379590302301,-8.438379917642896,-6.2254641483175055,-2.2129157693253907
2019-04-25,50.64685181659542,50.87458087342387,50.22811925422104,50.26729965209961,74172800,0.0,0.0,1370340117.9508884,2857017600,0.30484326282375285,15156312.211272929,72.81200872654452,-0.2827880350043572,0.12567375468971154,-781351.4527088768,1155.8818644822386,49.31280207526036,0.7306669789649117,48.728647994995114,51.30688092222141,46.15041506776882,10.582000664131309,0.7983926783449704,0.0,0.0,49.60549372055284,50.2926041732882,48.91838326781746,2.7702998244756114,0.9815862783866472,0.0,0.0,45.92082111746392,51.05089392050064,48.485857518982286,10.52783734850108,0.8472547469624236,0.50978003533992,1.3680479706588713,1.3546439674639434,0.01340400319492785,49.542887687683105,48.20425473726713,49.562232866852455,48.19418489619358,46.590880211475145,36.070989235333,13.51789576251981,1.2969146719196312,0.7058668866894423,0.5910477852301889,0.4228624843212559,25.24311889120796,115.67084819923475,0.12329216003418253,99.19002221371484,99.7045963267156,-0.5145741130007622,49.54860188662393,48.124674663386045,48.83663827500499,46.24772930410237,43.876756726879826,40.450825712227,92.0,16.0,76.0,75.10083733301707,72.51024926895869,0.17253990245729564,0.6828649138714197,0.8805166200856916,44.880899296809964,62.69528191585497,74.50192815341873,88.01632667930657,-25.498071846581265,3.008138917487784,49.805685765616076,2.588689862636593,-9.478432014893059,-6.876057721632616,-2.602374293260443
2019-04-26,50.174245559253286,50.19873424126737,49.49350204748269,50.02732467651367,74596400,0.0,0.0,1408674598.6315994,2782421200,0.31927119291728484,10433800.571262678,67.09627585512463,-0.6667242034185077,0.06614908754638528,-1029256.8821038316,1155.8818644822386,49.4122964789509,0.7349800415301122,48.91940326690674,51.280031195887986,46.558775337925496,9.651090452193536,0.734666674066901,0.0,0.0,49.71184936569231,50.40679589310612,49.01690283827848,2.7958989105459566,0.7269781187305033,0.0,0.0,46.12896995440294,51.05089392050064,48.589931937451794,10.061291915691275,0.7920387939681043,0.6539667797880377,1.303812424885031,1.344477658948161,-0.04066523406313016,49.6408363978068,48.35626352750338,49.63378545295418,48.32997302806915,45.1560771987899,33.45003012038122,19.43387209818141,1.1489465364462328,0.8018890837153803,0.34705745273085253,0.41840427270360275,24.886111185606875,75.25101751661467,0.2067907333373995,98.53858180327879,99.57098118251122,-1.0323993792324302,49.76898497867349,48.124674663386045,48.946829821029766,46.26364792643711,43.94593443616062,40.731487858519166,88.0,12.0,76.0,37.550418666508534,69.06643623511209,0.0,0.3495315805380863,0.6636938135983871,43.565872803116214,66.08940456504747,65.93308022323684,77.27671017305967,-34.06691977676315,2.7867087720857384,49.830694794541415,2.4060140042633895,-10.205892246181204,-7.542024626542334,-2.6638676196388698
2019-04-29,50.05181241158334,50.43626306923065,49.91958323610341,50.10323715209961,88818800,0.0,0.0,1382997107.3811748,2871240000,0.2636317684956066,9906465.487735476,66.79335508699698,0.1930187711555344,0.05145037154764343,-221346.11616124562,1155.8818644822386,49.520368433306196,0.7131500206898245,49.09889430999756,51.23576911870693,46.96201950128819,8.704370388537486,0.7350027334330947,0.0,0.0,49.8687311309004,50.51911117887858,49.21835108292221,2.608368142638332,0.6802838370643547,0.0,0.0,46.12896995440294,51.05089392050064,48.589931937451794,10.024510806744367,0.807462127629661,0.7512312575579525,1.2446828651387634,1.3245187001862815,-0.07983583504751812,49.722256660461426,48.445924318753754,49.70600879128424,48.46132592614548,44.05184636532682,34.07181505070768,18.46888462690475,1.1893186042017205,0.8476338302631884,0.34168477393853214,0.41122236099521714,24.434597629453773,84.27841324070877,-0.3816320419311552,97.51630496266186,99.3439196124481,-1.8276146497862413,49.836326809730295,48.124674663386045,48.98050073655817,46.26364792643711,45.14152172665206,41.82496734110213,84.0,8.0,76.0,18.775209333254267,69.55896484814377,0.041890516539132276,0.07147680633214264,0.367957766913883,42.61024467656269,58.56451540988491,68.45963544266522,69.63154793977364,-31.540364557334787,2.649797059483859,49.864112396617884,1.9888435726378746,-9.420580830165111,-7.91773586726689,-1.5028449628982212
