index,Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_vpt,volume_nvi,volatility_atr,volatility_bbhi,volatility_bbli,volatility_kch,volatility_kcl,volatility_kcp,volatility_kchi,volatility_kcli,trend_adx,trend_adx_pos,trend_adx_neg,trend_ichimoku_b,trend_visual_ichimoku_b
37,2019-06-12 11:30:00-04:00,26009.849609375,26022.26953125,25958.66015625,26011.58984375,22809827,0,0,70045423.51255707,71205961,5231.5400720178095,1011.0838618906213,76.49992968045629,0.0,0.0,26138.77278645835,25981.83841145835,0.18957881147231306,0.0,0.0,47.32462803148464,25.7017717114979,20.555011447118446,25811.125,25512.294921875
38,2019-06-12 12:30:00-04:00,26012.58984375,26034.23046875,25992.359375,26007.169921875,19337974,0,0,64387816.78954187,51867987,-1908.8266288674045,1010.9120572563996,73.03704608741066,0.0,0.0,26112.94557291668,25973.09088541668,0.2436746101793635,0.0,0.0,44.898131124699994,25.816228180683982,19.733647489503,25811.125,25557.3349609375
39,2019-06-12 13:30:00-04:00,26007.130859375,26010.2109375,25976.439453125,25985.869140625,21958894,0,0,54691665.283556096,29909093,-21271.03448712746,1010.9120572563996,69.1104899161696,0.0,0.0,26092.358984375016,25965.764062500013,0.158814254373001,0.0,0.0,42.3642032229849,24.950237669962647,20.652982189744474,25811.125,25586.9404296875
40,2019-06-12 14:30:00-04:00,25986.1796875,26019.140625,25979.119140625,25994.48046875,23074084,0,0,49330496.286240205,52983177,-10338.695654390282,1010.9120572563996,66.20158936205264,0.0,0.0,26079.479752604177,25965.758658854178,0.2525636093420206,0.0,0.0,40.144004174435864,24.841940263933708,19.80511947989688,25811.125,25670.4697265625
41,2019-06-12 15:30:00-04:00,25994.390625,26012.810546875,25983.83984375,26008.4296875,29662570,0,0,70022103.63404578,82645747,23564.003618896884,1010.9120572563996,62.478500738347385,0.0,0.0,26074.129752604174,25965.888736979174,0.3930206149229858,0.0,0.0,38.08239077221176,24.07157309887219,19.190947898074675,25811.125,25723.1650390625
42,2019-06-13 09:30:00-04:00,26036.939453125,26146.91015625,26034.099609375,26072.7109375,0,0,0,70022103.63404578,82645747,15917.597511310618,1013.4105814449532,70.07869753951265,0.0,0.0,26078.93033854167,25965.45690104167,0.9451906879821854,0.0,0.0,37.83627683947616,34.08833408038577,16.549136753099123,25811.125,25723.1650390625
43,2019-06-13 10:30:00-04:00,26073.08984375,26089.6796875,25995.7109375,26053.41015625,24145071,0,0,75528416.38371322,58500676,-17873.812000364363,1013.4105814449532,72.46770278556139,0.0,0.0,26083.327148437507,25962.968164062506,0.751435322067066,0.0,0.0,36.88583913036742,30.972585470503223,18.770526123142528,25811.125,25723.1650390625
44,2019-06-13 11:30:00-04:00,26053.41015625,26081.94921875,26041.669921875,26050.83984375,18190459,0,0,65620380.40703669,40310217,-19668.401033739763,1013.3106029058868,69.24886219450525,0.0,0.0,26084.33958333334,25963.35091145834,0.7231167260191815,0.0,0.0,36.00328982905217,29.71866762929629,18.010605785944186,25811.125,25723.1650390625
45,2019-06-13 12:30:00-04:00,26050.51953125,26132.369140625,26043.8203125,26110.76953125,19260580,0,0,75484540.0783868,59570797,42514.17595815633,1013.3106029058868,71.17885878755473,0.0,0.0,26091.75846354167,25969.008072916673,1.1548758224844036,1.0,0.0,35.736923645435745,32.09956545233938,16.435333066923082,25811.125,25723.1650390625
46,2019-06-13 13:30:00-04:00,26110.939453125,26115.859375,26060.08984375,26083.869140625,19156327,0,0,72664157.6903501,40414470,24573.127609282397,1012.2666485708758,69.63792603379926,0.0,0.0,26096.97467447917,25977.05045572917,0.8907182052902035,0.0,0.0,35.489583617791915,30.301949705043025,15.514933892765162,25811.125,25723.1650390625
47,2019-06-13 14:30:00-04:00,26083.83984375,26088.7109375,26024.369140625,26044.400390625,24314766,0,0,63489011.03867903,16099704,-56527.47280316209,1012.2666485708758,69.10831311791932,0.0,0.0,26102.54661458334,25982.47591145834,0.5157334599947565,0.0,0.0,34.52527285520764,28.330724404988434,18.117185335616966,25811.125,25772.3046875
48,2019-06-13 15:30:00-04:00,26044.439453125,26118.939453125,26034.470703125,26115.310546875,33947716,0,0,94519835.79154623,50047420,55636.39520777699,1012.2666485708758,70.64435680612739,0.0,0.0,26114.63841145834,25986.04817708334,1.005226955374374,1.0,0.0,33.998565266024734,28.958699066074008,16.591262116270315,25811.125,25772.3046875
49,2019-06-14 09:30:00-04:00,26076.359375,26083.759765625,25988.08984375,26047.44921875,0,0,0,94519835.79154623,50047420,92428.23062868975,1009.6362467969676,76.30199143801465,0.0,0.0,26125.720898437507,25984.750976562507,0.4447632612231172,0.0,0.0,32.61430154634589,25.47809012497872,18.9789690237859,25811.125,25792.0947265625
50,2019-06-14 10:30:00-04:00,26046.859375,26092.5390625,26010.150390625,26072.80078125,25788032,0,0,107951522.75245465,75835452,25099.075902195917,1009.6362467969676,76.91065948171318,0.0,0.0,26136.049283854176,25986.605924479176,0.5767727460845841,0.0,0.0,31.449034161425647,24.3317261858752,17.511110291197973,25811.125,25792.0947265625
51,2019-06-14 11:30:00-04:00,26074.869140625,26089.919921875,26050.80078125,26067.619140625,17998069,0,0,105429151.2070455,57837383,21522.186473077898,1009.4355943148362,73.13150759604187,0.0,0.0,26143.839453125005,25992.366406250007,0.4968061046338821,0.0,0.0,30.367000161142563,23.40607630947255,16.84493654943812,25811.125,25792.0947265625
52,2019-06-14 12:30:00-04:00,26067.560546875,26087.140625,26063.08984375,26070.08984375,14692490,0,0,99289184.21500392,72529873,-2184.327233038576,1009.5312691696782,68.22343496143768,0.0,0.0,26133.85013020834,26000.12903645834,0.5231845278087298,0.0,0.0,29.36225430373684,22.83100277692215,16.431066362953587,25811.125,25792.0947265625
53,2019-06-14 13:30:00-04:00,26070.23046875,26102.390625,26056.19921875,26093.830078125,16376996,0,0,109595958.35724494,88906869,16305.96394224359,1009.5312691696782,66.0202320902939,0.0,0.0,26132.85970052084,26008.69407552084,0.6856648335975429,0.0,0.0,28.67427765313757,23.32348883725633,15.636463756981508,25841.5703125,25792.0947265625
54,2019-06-14 14:30:00-04:00,26095.509765625,26151.150390625,26084.4296875,26141.859375,21607939,0,0,125185984.19176383,110514808,54685.79675221241,1009.5312691696782,66.09027919376452,1.0,0.0,26142.26985677084,26012.81595052084,0.9968291279673965,0.0,0.0,28.744442371119025,26.80463367847808,14.542489487269245,25841.5703125,25811.125
55,2019-06-14 15:30:00-04:00,26141.80078125,26162.279296875,26089.099609375,26089.099609375,30784995,0,0,94400989.19176383,79729813,-22358.194010892956,1009.5312691696782,66.79922002438806,0.0,0.0,26142.51692708334,26016.13684895834,0.5773280211497757,0.0,0.0,28.9578101216782,25.919426482916926,13.432450025938328,25849.71484375,25811.125
56,2019-06-17 09:30:00-04:00,26081.9609375,26144.3203125,26049.80078125,26143.01953125,0,0,0,94400989.19176383,79729813,-62130.589016941216,1011.6177285714598,69.57125114694927,0.0,0.0,26148.96933593751,26014.83925781251,0.9556415326772273,0.0,0.0,28.206873272447613,23.431614449366922,16.1338799802644,25849.71484375,25811.125
57,2019-06-17 10:30:00-04:00,26145.529296875,26165.779296875,26127.119140625,26149.98046875,23177803,0,0,98635147.80791014,102907616,6171.407930803709,1011.6177285714598,66.48014165725434,0.0,0.0,26155.91445312501,26026.920703125008,0.9539978923396724,0.0,0.0,27.835747660536992,24.732692159843364,15.47943374278864,25849.71484375,25811.125
58,2019-06-17 11:30:00-04:00,26146.619140625,26152.48046875,26120.5,26121.720703125,16499248,0,0,83395461.30784908,86408368,-11659.002383496538,1010.5244933414875,63.0301743665289,0.0,0.0,26154.86497395834,26036.36888020834,0.7202922916322583,0.0,0.0,27.33069064380162,23.8701195739842,15.661416169444534,25883.8896484375,25811.125
59,2019-06-17 12:30:00-04:00,26117.119140625,26148.380859375,26115.380859375,26134.119140625,13500219,0,0,85226812.03867294,99908587,-11422.65397197827,1011.0041296148902,60.027156929876,0.0,0.0,26157.884049479173,26051.92194010417,0.7757225767366683,0.0,0.0,26.732487488639304,22.97952685566282,15.655861882733868,25883.8896484375,25811.125
60,2019-06-17 13:30:00-04:00,26134.080078125,26161.060546875,26128.150390625,26135.470703125,16531254,0,0,76049758.63119519,116439841,7262.693249288287,1011.0041296148902,57.3154568618884,0.0,0.0,26161.24257812501,26065.17617187501,0.7317285406415476,0.0,0.0,26.399444398694758,23.57856639511877,15.05269232026707,25909.865234375,25811.125
61,2019-06-17 14:30:00-04:00,26135.439453125,26150.779296875,26115.390625,26143.509765625,18040838,0,0,86678708.66430959,134480679,6404.154898170644,1011.0041296148902,55.122778363199565,0.0,0.0,26167.580859375008,26072.260546875008,0.7474715187278892,0.0,0.0,25.741625362653647,22.57153605645807,15.949737625923522,25924.8603515625,25811.125
62,2019-06-17 15:30:00-04:00,26143.41015625,26143.41015625,26091.599609375,26107.94921875,30903199,0,0,75279462.52961664,103577480,-36485.48455940331,1011.0041296148902,54.8015161518796,0.0,0.0,26174.444791666676,26073.572526041677,0.3407942955908366,0.0,0.0,24.508797250120015,21.144929684464696,17.838355079128718,25929.625,25811.125
63,2019-06-18 09:30:00-04:00,26228.880859375,26470.990234375,26227.759765625,26431.0703125,0,0,0,75279462.52961664,103577480,-42034.702550607646,1023.5166696619775,85.62546609919164,1.0,0.0,26223.39537760418,26083.115299479177,2.480430704570595,1.0,0.0,26.79087966532142,43.4259613232728,12.085389845839046,26050.2353515625,25811.125
64,2019-06-18 10:30:00-04:00,26442.970703125,26524.609375,26438.380859375,26476.759765625,37168493,0,0,71197149.84853666,140745973,64250.44837655553,1023.5166696619775,86.41682573927247,1.0,0.0,26260.75651041668,26116.57486979168,2.498132870953529,1.0,0.0,29.173043813637758,44.56739500848242,11.092736429233762,26118.564453125,25811.125
65,2019-06-18 11:30:00-04:00,26477.279296875,26477.279296875,26410.490234375,26454.849609375,26063459,0,0,79754891.03616095,114682514,42682.30846213618,1022.6696849721859,84.45404941534522,1.0,0.0,26293.52213541668,26150.618619791676,2.1289258577911063,1.0,0.0,30.867552349578,41.919790574709324,12.914535761984222,26146.6650390625,25811.125
66,2019-06-18 12:30:00-04:00,26454.9296875,26478.4296875,26411.169921875,26427.970703125,22273838,0,0,68608593.44188735,92408676,-44199.01524615901,1021.6306224565047,82.7346210363107,0.0,0.0,26323.477148437516,26186.02558593751,1.7602209301002276,1.0,0.0,32.447772395282634,39.48600500043048,12.13284803504287,26237.8701171875,25811.125
67,2019-06-18 13:30:00-04:00,26428.0703125,26503.240234375,26427.5703125,26499.380859375,21037140,0,0,87499828.96159413,113445816,34212.893390748286,1024.3911371853476,82.02815112017963,0.0,0.0,26360.088541666686,26215.23502604168,1.9616081260251217,1.0,0.0,34.06456933381299,39.02836207507649,11.303885570970087,26241.634765625,25811.125
68,2019-06-18 14:30:00-04:00,26499.029296875,26504.9609375,26463.41015625,26492.400390625,25218702,0,0,97471612.41670366,88227114,50200.656486743654,1024.3911371853476,77.98041413316166,0.0,0.0,26396.581250000017,26249.81367187501,1.652863131279375,1.0,0.0,35.57651082432094,37.67355730523225,10.864911476404835,26241.634765625,25811.125
69,2019-06-18 15:30:00-04:00,26492.189453125,26495.109375,26436.26953125,26469.029296875,39243188,0,0,101926624.79670765,48983926,-41262.70926257445,1024.3911371853476,76.06635709484549,0.0,0.0,26432.58281250002,26280.64726562501,1.2398812201924312,1.0,0.0,36.38967884063684,35.567173564891924,12.836425632980289,26241.634765625,25811.125
70,2019-06-19 09:30:00-04:00,26490.16015625,26542.720703125,26490.16015625,26497.810546875,0,0,0,101926624.79670765,48983926,-34619.597026830146,1025.5050147320621,75.82886201036094,0.0,0.0,26471.41484375002,26315.549218750013,1.1693490987828785,1.0,0.0,37.49123119892708,37.60366019154935,11.936304863310555,26250.6904296875,25811.125
71,2019-06-19 10:30:00-04:00,26497.369140625,26527.41015625,26488.400390625,26515.560546875,22249998,0,0,110659300.62517607,71233924,14904.531972607701,1025.5050147320621,72.14695237182484,0.0,0.0,26509.166666666686,26352.57682291668,1.0408320236816995,1.0,0.0,38.47477142325759,36.1582047332769,11.650885376494717,26250.6904296875,25811.125
72,2019-06-19 11:30:00-04:00,26515.4296875,26525.740234375,26484.58984375,26488.0703125,15544319,0,0,97744434.98869593,55689605,-1211.1738128438992,1024.441813629529,69.04729619714234,0.0,0.0,26546.615364583355,26392.15755208335,0.6209641251823826,0.0,0.0,39.2974430987611,34.6453245557941,11.550851455975828,26250.6904296875,25811.125
73,2019-06-19 12:30:00-04:00,26486.6796875,26488.4609375,26447.26953125,26466.130859375,16060980,0,0,96391931.40974857,39628625,-29418.64230345366,1024.441813629529,66.26170720242811,0.0,0.0,26535.479492187522,26421.42949218752,0.39194535017518584,0.0,0.0,39.19063821703001,33.15012162645352,14.962503135101294,26250.6904296875,25811.125
74,2019-06-19 13:30:00-04:00,26466.169921875,26569.75,26415.05078125,26492.650390625,33839853,0,0,96501304.46694121,73468478,20605.194742182408,1024.441813629529,75.10545835718531,0.0,0.0,26543.583268229188,26415.83912760418,0.6012899115764463,0.0,0.0,39.80279780544332,36.03263345746026,12.738915950490961,26264.205078125,25811.125
75,2019-06-19 14:30:00-04:00,26492.669921875,26550.7109375,26476.560546875,26534.419921875,30038127,0,0,113340536.83730865,103506605,81267.62402207,1026.0569957165333,75.00995158396678,0.0,0.0,26551.62180989585,26422.405403645844,0.8668753564654397,0.0,0.0,40.37123170896996,33.46545176921582,11.831318902531802,26264.205078125,25811.125
76,2019-06-19 15:30:00-04:00,26534.0390625,26560.869140625,26501.150390625,26506.58984375,35560811,0,0,84257803.97931544,67945794,10062.270842876009,1026.0569957165333,73.4808314255701,0.0,0.0,26559.23567708335,26431.527473958344,0.5877646694173734,0.0,0.0,40.98368586037965,32.50779390477525,11.142768615619904,26264.205078125,25811.125
77,2019-06-20 09:30:00-04:00,26665.380859375,26760.08984375,26656.30078125,26701.91015625,0,0,0,84257803.97931544,67945794,-37297.22191900953,1033.6177485039543,91.4827482830131,0.0,0.0,26584.984570312517,26451.65253906251,1.8769504585003924,1.0,0.0,42.7334284344724,42.19102525787019,8.801244958624276,26359.375,25811.125
78,2019-06-20 10:30:00-04:00,26702.400390625,26722.19921875,26660.25,26663.75,30889914,0,0,56858319.759755574,37055880,-44145.30413335071,1033.6177485039543,88.52939532971178,0.0,0.0,26606.538671875016,26469.12695312501,1.4163497017970448,1.0,0.0,44.35818939612995,39.980014100856124,8.340017702822946,26359.375,25811.125
79,2019-06-20 11:30:00-04:00,26664.779296875,26694.029296875,26539.689453125,26619.939453125,26795004,0,0,57927787.02983226,10260876,-88171.51120316694,1031.9194367952987,95.11044017174059,0.0,0.0,26631.19700520835,26474.68528645834,0.9280721458223183,0.0,0.0,43.677799129690094,35.05161575569621,16.94112648483576,26359.375,25841.5703125
80,2019-06-20 12:30:00-04:00,26619.900390625,26693.1796875,26609.720703125,26691.44921875,21235791,0,0,78282956.89641625,31496667,13019.99470481684,1034.6915061006798,93.94529459206653,0.0,0.0,26649.742122395848,26487.050716145844,1.2563570954083565,1.0,0.0,43.04600816799594,32.70391707668552,15.806438128481219,26359.375,25841.5703125
81,2019-06-20 13:30:00-04:00,26691.7109375,26699.76953125,26663.91015625,26693.869140625,20740971,0,0,92198386.13269076,52237638,58926.63655433706,1034.7853141434343,88.13670263285988,0.0,0.0,26666.96634114585,26504.90501302084,1.166003819605863,1.0,0.0,42.513360700498446,32.273242794530375,15.331291811561915,26359.375,25849.71484375
