Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume_adi,volume_obv,volume_nvi,volatility_atr,volatility_bbhi,volatility_bbli,volatility_kch,volatility_kcl,volatility_kcp,volatility_kchi,volatility_kcli,trend_adx,trend_adx_pos,trend_adx_neg,trend_ichimoku_b,trend_visual_ichimoku_b,trend_psar_up_indicator,trend_psar_down_indicator,others_dr,others_cr
2019-06-11 10:00:00+01:00,7408.52978515625,7414.330078125,7397.60986328125,7411.93994140625,0,0,0,0.0,0,1000.0,18.2353742614417,0.0,0.0,7394.704394531245,7367.348242187496,1.63004280201499,1.0,0.0,36.23132681242103,34.952426641805076,10.641259603484249,7308.570068359375,7236.705078125,0.0,0.0,0.04575978846230733,2.3215800808358944
2019-06-11 11:00:00+01:00,7412.0498046875,7414.56982421875,7404.56982421875,7410.47998046875,0,0,0,0.0,0,1000.0,17.411836835297528,0.0,0.0,7398.740397135412,7371.906217447913,1.4374862011826832,1.0,0.0,37.45908968295658,33.69185554043308,10.229216031999988,7308.570068359375,7238.510009765625,0.0,0.0,-0.019697419960784668,2.301425369496868
2019-06-11 12:00:00+01:00,7410.47998046875,7414.009765625,7402.7998046875,7413.759765625,0,0,0,0.0,0,1000.0,16.791649245517775,0.0,0.0,7403.409033203121,7375.940869140621,1.376826510804552,1.0,0.0,38.418039469459096,32.187249656925374,10.477535430751368,7308.570068359375,7238.510009765625,0.0,0.0,0.04425874120022044,2.3467026925952927
2019-06-11 13:00:00+01:00,7413.8701171875,7420.72998046875,7408.5400390625,7413.6298828125,0,0,0,0.0,0,1000.0,16.331478461590997,0.0,0.0,7407.63499348958,7379.98889973958,1.2168439916731573,1.0,0.0,39.53056022287317,33.32742463825555,9.956819730667409,7311.050048828125,7238.510009765625,0.0,0.0,-0.001751915581382768,2.3449096647637946
2019-06-11 14:00:00+01:00,7413.56982421875,7418.669921875,7404.2001953125,7411.759765625,0,0,0,0.0,0,1000.0,16.145303271681897,0.0,0.0,7412.072281901038,7383.898258463538,0.9889076447767129,0.0,0.0,40.09981267549411,31.33658366068708,11.153672029328293,7311.050048828125,7238.510009765625,0.0,0.0,-0.02522539183991146,2.319092760272645
2019-06-11 15:00:00+01:00,7411.7900390625,7412.66015625,7395.5400390625,7398.68994140625,0,0,0,0.0,0,1000.0,16.242784663263706,0.0,0.0,7416.100944010413,7386.470963541663,0.41238561994579215,0.0,0.0,39.7530401377174,29.120127334877626,13.94265199042084,7311.050048828125,7238.510009765625,0.0,1.0,-0.1763390157269562,2.138664279198421
2019-06-11 16:00:00+01:00,7398.7900390625,7405.33984375,7397.47021484375,7397.66015625,0,0,0,0.0,0,1000.0,15.405469087562334,0.0,0.0,7418.363590494788,7389.593668619787,0.28037919829118324,0.0,0.0,39.43103706692474,28.13501252691767,13.470981218516448,7311.050048828125,7254.985107421875,0.0,0.0,-0.013918479682284435,2.1244481299629747
2019-06-12 08:00:00+01:00,7398.4501953125,7398.4501953125,7358.330078125,7371.1201171875,0,0,0,0.0,0,1000.0,17.8769338975561,0.0,0.0,7421.807584635413,7386.053678385413,-0.4176763538365308,0.0,1.0,37.02779107013923,23.72797390694722,26.6421864341061,7311.050048828125,7258.445068359375,0.0,0.0,-0.35876261550183974,1.7580637887850914
2019-06-12 09:00:00+01:00,7371.08984375,7377.9501953125,7356.08984375,7358.830078125,0,0,0,0.0,0,1000.0,18.27527566405049,0.0,0.0,7416.510628255205,7384.430647786455,-0.7980232309178833,0.0,1.0,34.91973916502322,21.73063486779062,25.262174775127576,7311.050048828125,7258.550048828125,0.0,0.0,-0.16673231296072677,1.588400215406005
2019-06-12 10:00:00+01:00,7358.9501953125,7361.85986328125,7348.52001953125,7349.60986328125,0,0,0,0.0,0,1000.0,17.78173247264544,0.0,0.0,7411.480631510412,7378.500651041662,-0.8760098505148519,0.0,1.0,33.37591258559216,20.59154409781423,26.912513337043997,7311.050048828125,7262.8701171875,0.0,0.0,-0.12529457462482352,1.4611154614879496
2019-06-12 11:00:00+01:00,7349.0,7355.66015625,7346.91015625,7355.64990234375,0,0,0,0.0,0,1000.0,16.878559225380897,0.0,0.0,7405.161621093745,7373.775683593745,-0.5775128192361679,0.0,1.0,32.029908971394896,19.85630866728894,26.60851232653996,7311.050048828125,7265.170166015625,0.0,0.0,0.08218176440462077,1.5444979963588068
2019-06-12 12:00:00+01:00,7355.68017578125,7356.10009765625,7336.35009765625,7336.47021484375,0,0,0,0.0,0,1000.0,17.165703302842807,0.0,0.0,7399.446647135412,7366.110709635412,-0.8891453792670956,0.0,1.0,31.334404957876366,18.270564209473054,28.75358958747069,7311.050048828125,7265.170166015625,0.0,0.0,-0.26074769401258635,1.2797230594366438
2019-06-12 13:00:00+01:00,7336.509765625,7348.72021484375,7329.259765625,7348.009765625,0,0,0,0.0,0,1000.0,17.395177894433527,0.0,0.0,7393.452376302079,7358.466341145829,-0.2988785518029933,0.0,1.0,31.03056893508876,16.843215348543623,29.353650216835987,7311.050048828125,7272.385009765625,0.0,0.0,0.15729022872472687,1.4390261674886107
2019-06-12 14:00:00+01:00,7348.080078125,7360.919921875,7348.02978515625,7360.919921875,0,0,0,0.0,0,1000.0,16.946675729990172,0.0,0.0,7387.7547200520785,7352.628645833329,0.2360433446116625,0.0,0.0,29.818297210052464,20.94824831110542,27.80191977432357,7311.050048828125,7274.380126953125,0.0,0.0,0.17569595933848436,1.6172504376571917
2019-06-12 15:00:00+01:00,7361.080078125,7373.0,7353.669921875,7370.33984375,0,0,0,0.0,0,1000.0,17.185015969491154,0.0,0.0,7383.653417968746,7347.555273437496,0.6311839738128231,0.0,0.0,27.89008067295567,24.211410722842768,25.618233985695287,7311.050048828125,7274.380126953125,0.0,0.0,0.12797207380297326,1.747292140383827
2019-06-12 16:00:00+01:00,7370.31005859375,7371.81005859375,7365.22998046875,7370.39013671875,0,0,0,0.0,0,1000.0,16.12452218504204,0.0,0.0,7379.284082031246,7345.293945312495,0.7383374657746067,0.0,0.0,26.099593888508647,23.53378593428839,24.90123527023774,7311.050048828125,7290.755126953125,1.0,0.0,0.0006823697389357619,1.747986433115578
2019-06-13 08:00:00+01:00,7367.6201171875,7388.97021484375,7351.0498046875,7379.0,0,0,0,0.0,0,1000.0,18.304110982162836,0.0,0.0,7379.574153645828,7339.573860677078,0.9856462639841994,0.0,0.0,25.059172425116174,26.748076843946134,21.21604238910877,7311.050048828125,7290.755126953125,0.0,0.0,0.11681692721199344,1.8668453043668043
2019-06-13 09:00:00+01:00,7379.009765625,7394.25,7377.27001953125,7385.8798828125,0,0,0,0.0,0,1000.0,18.17169793082155,0.0,0.0,7378.243457031245,7342.871191406246,1.2158873808710093,1.0,0.0,24.37248775873885,27.037577960538734,19.802805705394412,7311.050048828125,7290.755126953125,0.0,0.0,0.09323597794417271,1.9618218537872156
2019-06-13 10:00:00+01:00,7385.8701171875,7398.60986328125,7384.14990234375,7388.93017578125,0,0,0,0.0,0,1000.0,17.800524231489398,0.0,0.0,7380.130745442703,7346.238557942704,1.259630050097734,1.0,0.0,23.963363471222596,27.216840784092984,18.66271360667516,7311.050048828125,7290.755126953125,0.0,0.0,0.041298978823745,2.0039310450029157
2019-06-13 11:00:00+01:00,7388.97998046875,7391.56982421875,7380.06982421875,7391.56982421875,0,0,0,0.0,0,1000.0,17.17047180834046,0.0,0.0,7383.387418619788,7349.863199869787,1.24407446031719,1.0,0.0,23.272184428299884,25.93786354833789,19.45294386142887,7311.050048828125,7290.755126953125,0.0,0.0,0.03572436570251636,2.0403713023603665
2019-06-13 12:00:00+01:00,7391.68994140625,7393.60009765625,7377.39990234375,7379.60986328125,0,0,0,0.0,0,1000.0,17.073444158756413,0.0,0.0,7387.212093098955,7352.197835286455,0.7828818803353004,0.0,0.0,22.424401363689945,24.211790754208984,19.25515826762868,7311.050048828125,7290.755126953125,0.0,0.0,-0.16180542458400504,1.875264446327507
2019-06-13 13:00:00+01:00,7379.66015625,7381.47998046875,7370.25,7376.02001953125,0,0,0,0.0,0,1000.0,16.48909778975577,0.0,0.0,7389.654410807289,7356.344156901039,0.5906848589502607,0.0,0.0,21.09742145775356,23.065911237056543,21.35709899622057,7311.465087890625,7290.755126953125,0.0,0.0,-0.04864544083640343,1.8257067748343347
2019-06-13 14:00:00+01:00,7375.93994140625,7381.240234375,7368.06982421875,7373.1201171875,0,0,0,0.0,0,1000.0,16.157229026405194,0.0,0.0,7392.240087890622,7360.187841796872,0.4034748564204307,0.0,0.0,19.703604579763695,21.764920760942726,21.08616590473341,7319.699951171875,7290.755126953125,0.0,0.0,-0.03931527213959507,1.785673721107739
2019-06-13 15:00:00+01:00,7373.14013671875,7374.75,7359.02001953125,7363.10986328125,0,0,0,0.0,0,1000.0,16.114504170639673,0.0,0.0,7393.424414062497,7360.804199218747,0.07068206244339059,0.0,0.0,18.827080236164647,20.292750680384252,23.55136068435075,7326.0400390625,7290.755126953125,0.0,0.0,-0.13576686324308085,1.6474825046657537
2019-06-13 16:00:00+01:00,7363.1298828125,7367.7001953125,7359.240234375,7367.16015625,0,0,0,0.0,0,1000.0,15.349049847325706,0.0,0.0,7392.240429687497,7361.794238281247,0.17624266684638032,0.0,0.0,18.013164774251244,19.527722641684388,22.663484439437422,7326.0400390625,7308.570068359375,0.0,1.0,0.05500791165629071,1.7033966620427776
2019-06-14 08:00:00+01:00,7368.56982421875,7368.7998046875,7338.509765625,7343.7998046875,0,0,0,0.0,0,1000.0,16.843148768843136,0.0,0.0,7392.734065755207,7357.545882161457,-0.3906447014331832,0.0,1.0,18.518993117405977,17.049380830984568,28.473151879016434,7326.0400390625,7308.570068359375,0.0,0.0,-0.3170876031883485,1.380907799205966
2019-06-14 09:00:00+01:00,7343.830078125,7349.72998046875,7336.39990234375,7340.39990234375,0,0,0,0.0,0,1000.0,16.491841704458825,0.0,0.0,7387.192024739581,7356.921907552081,-0.5458190038046609,0.0,1.0,19.098292655557692,16.08206359655268,27.75570475466334,7326.0400390625,7308.570068359375,0.0,0.0,-0.04629622857611482,1.3339722623987083
2019-06-14 10:00:00+01:00,7340.31005859375,7359.60986328125,7339.43994140625,7341.33984375,0,0,0,0.0,0,1000.0,16.859649721512945,0.0,0.0,7383.610677083331,7352.702571614582,-0.3676293869279816,0.0,1.0,18.789324861981274,18.86642539437758,25.4067946510126,7326.0400390625,7308.570068359375,0.0,0.0,0.012805043577390762,1.3469481217056156
2019-06-14 11:00:00+01:00,7341.35986328125,7343.02001953125,7316.43994140625,7322.7998046875,0,0,0,0.0,0,1000.0,17.83169256186165,0.0,1.0,7378.508349609374,7345.176220703123,-0.6713167370304771,0.0,1.0,19.65975665326019,16.8434861441243,31.960791776540276,7326.0400390625,7308.570068359375,0.0,0.0,-0.25254298884261894,1.091003509818278
2019-06-14 12:00:00+01:00,7322.8798828125,7331.7998046875,7322.8798828125,7330.81005859375,0,0,0,0.0,0,1000.0,16.948523305675486,0.0,0.0,7372.326350911457,7339.510237630207,-0.26511911882713757,0.0,1.0,20.468014745162037,16.20970506305755,30.758181759198287,7326.0400390625,7311.050048828125,0.0,0.0,0.1093878587411723,1.2015847939376156
2019-06-14 13:00:00+01:00,7330.81005859375,7334.9501953125,7323.6201171875,7332.330078125,0,0,0,0.0,0,1000.0,16.386678787607938,0.0,0.0,7366.515690104165,7334.673600260414,-0.07359825146256263,0.0,1.0,20.94428627040396,16.772534278747997,29.26526750719638,7335.429931640625,7311.050048828125,0.0,0.0,0.02073467350949265,1.2225686121310808
2019-06-14 14:00:00+01:00,7332.3701171875,7340.9501953125,7328.66015625,7332.77001953125,0,0,0,0.0,0,1000.0,15.977014815097144,0.0,0.0,7362.44270833333,7330.38860677083,0.07429354261502819,0.0,0.0,20.871493573819407,18.492111798852456,27.69497614217919,7339.445068359375,7311.050048828125,0.0,0.0,0.006000021842478276,1.2286419883573263
2019-06-14 15:00:00+01:00,7332.830078125,7356.25,7332.39013671875,7355.91015625,0,0,0,0.0,0,1000.0,16.76529966171243,0.0,0.0,7360.91565755208,7326.72366536458,0.8536060351607718,0.0,0.0,19.649534625691015,23.094842276819193,24.901455714702088,7359.614990234375,7311.050048828125,0.0,0.0,0.31557155968502393,1.5480907927279297
2019-06-14 16:00:00+01:00,7356.08984375,7357.39013671875,7345.919921875,7346.0400390625,0,0,0,0.0,0,1000.0,16.235791179916184,0.0,0.0,7358.905354817705,7325.565315755205,0.6141181559179455,0.0,0.0,18.43556010759297,22.441984051223393,23.6656300436696,7359.614990234375,7311.050048828125,0.0,0.0,-0.13417941461824068,1.4118341589462569
2019-06-17 08:00:00+01:00,7345.77978515625,7364.35009765625,7343.2001953125,7351.60986328125,0,0,0,0.0,0,1000.0,16.727202296299566,0.0,0.0,7359.009667968747,7323.131640624997,0.7937510717465391,0.0,0.0,17.41101517659134,23.38085559451962,21.54261801842447,7359.614990234375,7311.050048828125,1.0,0.0,0.07582077131533804,1.488725393810597
2019-06-17 09:00:00+01:00,7351.72998046875,7360.8798828125,7344.830078125,7350.2099609375,0,0,0,0.0,0,1000.0,16.65946253541961,0.0,0.0,7357.745996093747,7324.716015624997,0.7718425790963815,0.0,0.0,16.459652026375544,21.783820357014623,20.07114406211646,7359.614990234375,7311.050048828125,0.0,0.0,-0.01904211961439861,1.4693997893259647
2019-06-17 10:00:00+01:00,7350.10009765625,7361.240234375,7350.10009765625,7350.240234375,0,0,0,0.0,0,1000.0,16.10752995375265,0.0,0.0,7358.695361328122,7326.103369140622,0.740576553145934,0.0,0.0,15.603168978492537,20.88275546865693,19.096142741875013,7359.614990234375,7311.050048828125,0.0,0.0,0.0004118717378265302,1.4698177131062362
2019-06-17 11:00:00+01:00,7350.25,7352.0,7335.58984375,7336.22998046875,0,0,0,0.0,0,1000.0,16.137792583377383,0.0,0.0,7357.767057291663,7325.927018229163,0.3235851004881905,0.0,0.0,15.256079371530095,19.388629972432653,24.056318032394135,7365.840087890625,7311.050048828125,0.0,0.0,-0.19060946934398304,1.2764066320189782
2019-06-17 12:00:00+01:00,7336.22998046875,7340.31005859375,7324.5400390625,7335.60986328125,0,0,0,0.0,0,1000.0,16.101015278164645,0.0,0.0,7357.29272460937,7327.614697265621,0.26939681411517885,0.0,0.0,15.613928095788966,18.051949561645174,27.22845991910758,7368.5849609375,7311.050048828125,0.0,0.0,-0.008452804630587618,1.2678459352295057
